item,itemLabel,itemDescription,coordinate,instance_ofLabel,named_afters,named_afterLabel,named_afterDescriptions,named_after_instance_ofLabels,named_after_genderLabel,postal_codes,length,inception,place_of_birth,place_of_death,citizenships,occupations,birth_years,death_years
http://www.wikidata.org/entity/Q72661247,Am Finkenschlag,Innerortsstraße in Dresden,Point(13.79224 51.13503),Innerortsstraße,,,,,,01108,,,,,,,,
http://www.wikidata.org/entity/Q72661248,Am Flössertgraben,Straße in Dresden,Point(13.77422 51.12362),Innerortsstraße,http://www.wikidata.org/entity/Q123883547,Flössertgraben,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q72661251,Am Forsthaus,Innerortsstraße in Dresden,Point(13.78205 51.11259),Innerortsstraße,,,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q72661252,Am Friedenshang,Innerortsstraße in Dresden,Point(13.84492 51.03196),Innerortsstraße,,,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q72661255,Am Friedhof,Straße in Dresden,Point(13.77252 51.11917),Innerortsstraße,http://www.wikidata.org/entity/Q102110178,Neuer Friedhof Klotzsche,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q72661258,Am Fuchsbau,Straße in Dresden-Laubegast,Point(13.826639 51.018475),Innerortsstraße,,,,,,01279,,,,,,,,
http://www.wikidata.org/entity/Q72661260,Am Fuchsberg,Straße in Dresden,Point(13.7585 51.01055),Innerortsstraße,,,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q72661263,Am Fährhaus,Innerortsstraße in Dresden,Point(13.60458 51.09402),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q72661265,Am Galgenberg,Straße in Dresden,Point(13.80232 50.99081),Innerortsstraße,,,,,,01257,,,,,,,,
http://www.wikidata.org/entity/Q72661266,Am Gassenberg,Straße in Dresden-Eschdorf,Point(13.933897 51.040356),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661269,Am Geberbach,Straße in Dresden,Point(13.79156 50.99439),Innerortsstraße,http://www.wikidata.org/entity/Q1496832,Geberbach,,,,01239,,,,,,,,
http://www.wikidata.org/entity/Q72661270,Am Ginsterbusch,Straße in Dresden-Pappritz,Point(13.846565 51.037597),Innerortsstraße,http://www.wikidata.org/entity/Q156696,Ginster,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661272,Am Goldenen Stiefel,Straße in Dresden,Point(13.77575 51.01086),Innerortsstraße,,,,,,"01239, 01219",,,,,,,,
http://www.wikidata.org/entity/Q72661275,Am Gorbitzbach,Straße in Dresden,Point(13.68404 51.0469),Innerortsstraße,http://www.wikidata.org/entity/Q32408270,Gorbitzbach,,,,01159,,,,,,,,
http://www.wikidata.org/entity/Q72661276,Am Graben,Straße in Dresden-Gompitz,Point(13.632394 51.041719),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q72661280,Am Grund,Innerortsstraße in Dresden,Point(13.87321 51.04069),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661281,Am Grünen Grund,Innerortsstraße in Dresden,Point(13.769 51.10918),Innerortsstraße,,,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q72661284,Am Grünen Zipfel,Straße in Dresden,Point(13.76158 51.10746),Innerortsstraße,,,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q72661285,Am Gutsberg,Straße in Dresden-Gönnsdorf,Point(13.864199 51.046734),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661287,Am Gückelsberg,Straße in Dresden-Lockwitz,Point(13.804652 50.985459),Innerortsstraße,,,,,,01257,,,,,,,,
http://www.wikidata.org/entity/Q72661290,Am Gänsefuß,Innerortsstraße in Dresden,Point(13.8401 51.12128),Innerortsstraße,http://www.wikidata.org/entity/Q99395921,Gänsefuß,,,,01465,,,,,,,,
http://www.wikidata.org/entity/Q72661292,Am Gärtchen,Innerortsstraße in Dresden,Point(13.8539 51.00387),Innerortsstraße,,,,,,01259,,,,,,,,
http://www.wikidata.org/entity/Q72661296,Am Hahnweg,Straße in Dresden-Weißig,Point(13.897989 51.066238),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661297,Am Hang,Straße in Dresden,Point(13.65053 51.07964),Innerortsstraße,,,,,,"01157, 01156",,,,,,,,
http://www.wikidata.org/entity/Q72661299,Am Hausberg,Innerortsstraße in Dresden,Point(13.87521 51.01847),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661302,Am Hegereiter,Innerortsstraße in Dresden,Point(13.62303 51.08523),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q72661303,Am Heidehof,Innerortsstraße in Dresden,Point(13.81824 51.12868),Innerortsstraße,http://www.wikidata.org/entity/Q1593953,Heidehof,,,,01465,,,,,,,,
http://www.wikidata.org/entity/Q72661306,Am Heiderand,Straße in Dresden,Point(13.83083 51.06291),Innerortsstraße,http://www.wikidata.org/entity/Q8905,Dresdner Heide,,,,01324,,,,,,,,
http://www.wikidata.org/entity/Q72661307,Am Helfenberger Park,Straße in Dresden,Point(13.86465 51.03688),Innerortsstraße,http://www.wikidata.org/entity/Q1602090,Helfenberg,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661308,Am Hellerrand,Straße in Dresden,Point(13.7639 51.1108),Innerortsstraße,http://www.wikidata.org/entity/Q1602767,Heller,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q72661312,Am Hermsberg,Straße in Dresden,Point(13.89762 51.05816),Innerortsstraße,http://www.wikidata.org/entity/Q111325725,Hermsberg,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661313,Am Hochwald,Straße in Dresden,Point(13.82858 51.06314),Innerortsstraße,http://www.wikidata.org/entity/Q8905,Dresdner Heide,,,,01324,,,,,,,,
http://www.wikidata.org/entity/Q72661316,Am Hofefeld,Straße in Dresden,Point(13.76305 51.01246),Innerortsstraße,,,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q72661317,Am Hofegarten,Straße in Dresden,Point(13.80179 50.98668),Innerortsstraße,,,,,,01257,,,,,,,,
http://www.wikidata.org/entity/Q72661319,Am Hofgut,Innerortsstraße in Dresden,Point(13.86585 51.14628),Innerortsstraße,,,,,,01465,,,,,,,,
http://www.wikidata.org/entity/Q72661321,Am Hohen Rain,Straße in Dresden,Point(13.76064 51.01106),Innerortsstraße,,,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q72661322,Am Hohen Stein,Innerortsstraße in Dresden,Point(13.69911 51.01879),Innerortsstraße,http://www.wikidata.org/entity/Q1623941,Hoher Stein,,,,01189,,,,,,,,
http://www.wikidata.org/entity/Q72661325,Am Hopfenfeld,Straße in Dresden-Kauscha,Point(13.775835 50.993715),Innerortsstraße,,,,,,01239,,,,,,,,
http://www.wikidata.org/entity/Q72661327,Am Hornsberg,Innerortsstraße in Dresden,Point(13.77936 51.16043),Innerortsstraße,,,,,,01108,,,,,,,,
http://www.wikidata.org/entity/Q72661328,Am Hutberg,Innerortsstraße in Dresden,Point(13.89297 51.0587),Innerortsstraße,http://www.wikidata.org/entity/Q13651070,Hutberg,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661330,Am Hügel,"Straße in Dresden, Sachsen",Point(13.6701 51.06584),Innerortsstraße,,,,,,01157,,,,,,,,
http://www.wikidata.org/entity/Q72661332,Am Ilschengraben,Innerortsstraße in Dresden,Point(13.74175 51.12804),Innerortsstraße,,,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q72661335,Am Jägerpark,Innerortsstraße in Dresden,Point(13.78857 51.07345),Innerortsstraße,http://www.wikidata.org/entity/Q99396187,Jägerpark,,,,01099,,,,,,,,
http://www.wikidata.org/entity/Q72661337,Am Kaditzer Tännicht,Innerortsstraße in Dresden,Point(13.68327 51.08825),Innerortsstraße,,,,,,01139,,,,,,,,
http://www.wikidata.org/entity/Q72661340,Am Kammerholz,Innerortsstraße in Dresden,Point(13.73993 51.13252),Innerortsstraße,http://www.wikidata.org/entity/Q1434274,Agronym,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q72661342,Am Keppschloß,Innerortsstraße in Dresden,Point(13.86186 51.02033),Innerortsstraße,http://www.wikidata.org/entity/Q1739155,Keppschloss,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q72661345,Am Kesselgrund,Innerortsstraße in Dresden,Point(13.67172 51.09325),Innerortsstraße,,,,,,01139,,,,,,,,
http://www.wikidata.org/entity/Q72661347,Am Kirchberg,Straße in Dresden,Point(13.67009 51.07021),Innerortsstraße,,,,,,01157,,,,,,,,
http://www.wikidata.org/entity/Q72661349,Am Kirschberg,"Innerortsstraße in Dresden, Dölzschen",Point(13.69177 51.02819),Innerortsstraße,,,,,,01187,,,,,,,,
http://www.wikidata.org/entity/Q72661352,Am Kirschfeld,Straße in Dresden,Point(13.77958 50.99452),Innerortsstraße,http://www.wikidata.org/entity/Q165137,Vogel-Kirsche,,,,01239,,,,,,,,
http://www.wikidata.org/entity/Q72661354,Am Kirschplan,Straße in Dresden,Point(13.63752 51.03695),Innerortsstraße,http://www.wikidata.org/entity/Q165137,Vogel-Kirsche,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q72661356,Am Klosterhof,Straße in Dresden,Point(13.7653 51.0145),Innerortsstraße,,,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q72661359,Am Kohlenplatz,Straße in Dresden,Point(13.76767 51.08753),Innerortsstraße,,,,,,01099,,,,,,,,
http://www.wikidata.org/entity/Q72661362,Am Kronenhügel,Straße in Dresden,Point(13.73752 51.11369),Innerortsstraße,,,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q72661364,Am Krähenhügel,Straße in Dresden,Point(13.80694 50.9842),Innerortsstraße,,,,,,01257,,,,,,,,
http://www.wikidata.org/entity/Q72661366,Am Kurhaus Bühlau,Straße in Dresden,Point(13.8544 51.06112),Innerortsstraße,http://www.wikidata.org/entity/Q104979295,Kurhaus Bühlau,,,,01324,,,,,,,,
http://www.wikidata.org/entity/Q72661367,Am Lagerplatz,Straße in Dresden,Point(13.76666 51.08279),Innerortsstraße,,,,,,01099,,,,,,,,
http://www.wikidata.org/entity/Q72661368,Am Landgraben,Straße in Dresden,Point(13.78166 51.04617),Innerortsstraße,http://www.wikidata.org/entity/Q1802923,Landgraben (Dresden),,,,01309,135,,,,,,,
http://www.wikidata.org/entity/Q72661371,Am Landigt,Straße in Dresden,Point(13.80042 50.99119),Innerortsstraße,,,,,,01257,,,,,,,,
http://www.wikidata.org/entity/Q72661372,Am Lehmberg,Straße in Dresden,Point(13.66975 51.06266),Innerortsstraße,,,,,,01157,,,,,,,,
http://www.wikidata.org/entity/Q72661376,Am Lehmhaus,Straße in Dresden,Point(13.78726 51.0125),Innerortsstraße,,,,,,01237,,,,,,,,
http://www.wikidata.org/entity/Q72661377,Am Lerchenberg,Innerortsstraße in Dresden,Point(13.69775 51.04855),Innerortsstraße,,,,,,01159,,,,,,,,
http://www.wikidata.org/entity/Q72661379,Am Leutewitzer Park,Straße in Dresden,Point(13.67066 51.05562),Innerortsstraße,http://www.wikidata.org/entity/Q110633946,Volkspark Leutewitz,,,,01157,,,,,,,,
http://www.wikidata.org/entity/Q72661382,Am Lindenberg,Innerortsstraße in Dresden,Point(13.89803 51.05951),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661383,Am Lockwitzbach,Innerortsstraße in Dresden,Point(13.84395 50.99688),Innerortsstraße,http://www.wikidata.org/entity/Q1564654,Lockwitzbach,,,,01259,,,,,,,,
http://www.wikidata.org/entity/Q72661386,Am Lucknerpark,Innerortsstraße in Dresden,Point(13.64778 51.03802),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q72661388,Am Lugaer Graben,Straße in Dresden-Sporbitz,Point(13.84471 50.99638),Innerortsstraße,,,,,,01259,,,,,,,,
http://www.wikidata.org/entity/Q72661390,Am Lärchenholz,Innerortsstraße in Dresden,Point(13.83186 51.12317),Innerortsstraße,http://www.wikidata.org/entity/Q25618,Lärchen,,,,01465,,,,,,,,
http://www.wikidata.org/entity/Q72661391,Am Marienbad,Innerortsstraße in Dresden,Point(13.87138 51.06807),Innerortsstraße,http://www.wikidata.org/entity/Q107485875,Marienbad Weißig,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661394,Am Martiniweg,Innerortsstraße in Dresden,Point(13.89692 51.03217),Innerortsstraße,http://www.wikidata.org/entity/Q104212556,Martiniweg,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661396,Am Mieschenhang,Straße in Dresden-Pappritz,Point(13.8489 51.03751),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q72661399,Am Mitteltännicht,Straße in Dresden-Laubegast,Point(13.8274 51.022414),Innerortsstraße,,,,,,01279,,1992-12-10T00:00:00Z,,,,,,
http://www.wikidata.org/entity/Q67877853,Berthelsdorfer Weg,Straße in Dresden,Point(13.811646 51.031303),Innerortsstraße,http://www.wikidata.org/entity/Q827807,Berthelsdorf,,,,01279,,,,,,,,
http://www.wikidata.org/entity/Q67877919,Reichenauer Weg,Straße in Dresden,Point(13.8138 51.030043),Innerortsstraße,http://www.wikidata.org/entity/Q1262375,Reichenau,,,,01279,,,,,,,,
http://www.wikidata.org/entity/Q67878266,Crottendorfer Straße,Straße in Dresden,Point(13.816342 51.031625),Innerortsstraße,http://www.wikidata.org/entity/Q57739,Crottendorf,,,,01279,,,,,,,,
http://www.wikidata.org/entity/Q67878297,Lengefelder Straße,Straße in Dresden,Point(13.817195 51.032426),Innerortsstraße,http://www.wikidata.org/entity/Q57916,Lengefeld,,,,01279,,,,,,,,
http://www.wikidata.org/entity/Q67879193,Altseidnitz,Straße in Dresden,Point(13.803335 51.027501),Innerortsstraße,http://www.wikidata.org/entity/Q2266615,Seidnitz,,,,01277,,1903-11-11T00:00:00Z,,,,,,
http://www.wikidata.org/entity/Q67879330,Liebenauer Straße,Straße in Dresden,Point(13.806956 51.028853),Innerortsstraße,http://www.wikidata.org/entity/Q1668621,Liebenau,,,,01279,,,,,,,,
http://www.wikidata.org/entity/Q67888582,Keglerstraße,Straße in Dresden,Point(13.787191 51.040731),Innerortsstraße,,,,,,01309,,,,,,,,
http://www.wikidata.org/entity/Q67888696,Rosenbergstraße,Straße in Dresden,Point(13.786734 51.033605),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67889030,Rothermundtstraße,Straße in Dresden,Point(13.784427 51.032681),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67889369,Bielatalweg,Straße in Dresden,Point(13.783736 51.033726),Innerortsstraße,http://www.wikidata.org/entity/Q60646823,Bielatal,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67889654,Papstdorfer Straße,Straße in Dresden,Point(13.784995 51.033078),Innerortsstraße,http://www.wikidata.org/entity/Q12353612,Papstdorf,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67889896,Ostrauer Straße,Straße in Dresden,Point(13.788711 51.035201),Innerortsstraße,http://www.wikidata.org/entity/Q15096909,Ostrau,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67890034,Altgruna,Straße in Dresden,Point(13.785209 51.034146),Innerortsstraße,http://www.wikidata.org/entity/Q1550409,Gruna,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67890184,Postelwitzer Straße,Straße in Dresden,Point(13.785582 51.034824),Innerortsstraße,http://www.wikidata.org/entity/Q27479038,Postelwitz,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67890445,Am Grüngürtel,Straße in Dresden,Point(13.790281 51.033848),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67890861,Hirschbacher Weg,Straße in Dresden,Point(13.794237 51.030274),Innerortsstraße,http://www.wikidata.org/entity/Q1620356,Hirschbach,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67890986,Ruppendorfer Weg,Straße in Dresden,Point(13.792769 51.030708),Innerortsstraße,http://www.wikidata.org/entity/Q1688601,Ruppendorf,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67891091,Ulberndorfer Weg,Straße in Dresden,Point(13.791219 51.031035),Innerortsstraße,http://www.wikidata.org/entity/Q2474583,Ulberndorf,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67891198,Bärenburger Weg,Straße in Dresden,Point(13.790649 51.029989),Innerortsstraße,http://www.wikidata.org/entity/Q1019085,Bärenburg,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67907872,Am Anfang,Straße in Dresden,Point(13.793156 51.036633),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67908139,Postgang,Straße in Dresden,Point(13.792078 51.036025),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67908384,Lange Zeile,Straße in Dresden,Point(13.791965 51.035104),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67908500,Gartenheimsteg,Straße in Dresden,Point(13.79076 51.034763),Innerortsstraße,http://www.wikidata.org/entity/Q1494654,Gartenheimsiedlung Gruna,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67908607,Am Ende,Straße in Dresden,Point(13.791682 51.033791),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67908865,Gartenheimallee,Straße in Dresden,Point(13.791682 51.033791),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67910325,Baumzeile,Straße in Dresden,Point(13.793849 51.035783),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67910670,Grabenwinkel,Straße in Dresden,Point(13.793849 51.035783),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67910852,An den Gärten,Straße in Dresden,Point(13.79515 51.034793),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67910922,Kurzer Schritt,Straße in Dresden,Point(13.795318 51.035443),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67911415,Kleinhausweg,Straße in Dresden,Point(13.795866 51.034708),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67911627,Gerader Steg,Straße in Dresden,Point(13.797435 51.034538),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67911747,Am Knie,Straße in Dresden,Point(13.798741 51.03395),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67912196,Liebethaler Weg,Straße in Dresden,Point(13.796939 51.033729),Innerortsstraße,http://www.wikidata.org/entity/Q1823888,Liebethal,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67912315,Uttewalder Straße,Straße in Dresden,Point(13.796413 51.033446),Innerortsstraße,http://www.wikidata.org/entity/Q12356313,Uttewalde,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67912444,Zirkelsteinstraße,Straße in Dresden,Point(13.79483 51.03296),Innerortsstraße,http://www.wikidata.org/entity/Q205820,Zirkelstein,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67912542,Hocksteinstraße,Straße in Dresden,Point(13.796188 51.032899),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67912726,Zschirnsteinstraße,Straße in Dresden,Point(13.797604 51.032906),Innerortsstraße,http://www.wikidata.org/entity/Q227259,Zschirnsteine,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67913217,Frauensteiner Platz,Platz in Dresden,Point(13.79617 51.032225),Platz,http://www.wikidata.org/entity/Q71108,Frauenstein,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67913479,Wiesenstraße,Innerortsstraße in Dresden,Point(13.779347 51.035533),Innerortsstraße,,,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67913613,Beilstraße,Straße in Dresden,Point(13.779899 51.03247),Innerortsstraße,http://www.wikidata.org/entity/Q114753789,Eva Rosine Beil,,,weiblich,01277,,,,,,Stifter,1822,1897
http://www.wikidata.org/entity/Q67913787,Herkulesstraße,Straße in Dresden,Point(13.778842 51.033237),Innerortsstraße,http://www.wikidata.org/entity/Q67923570,Herkulesallee,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67917733,Querallee,Straße in Dresden,Point(13.760845 51.035881),Innerortsstraße,,,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q67918026,Fürstenallee,Straße in Dresden,Point(13.764943 51.039977),Innerortsstraße,,,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q67922060,Südallee,Straße in Dresden,Point(13.764342 51.03553),Innerortsstraße,http://www.wikidata.org/entity/Q667,Süden,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q67924159,Hauptallee,Straße in Dresden,Point(13.759955 51.038971),Innerortsstraße,,,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q67981416,Königsteinstraße,Straße in Dresden,Point(13.77421 51.031614),Innerortsstraße,http://www.wikidata.org/entity/Q884309,Königstein,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67983769,Basteistraße,Straße in Dresden,Point(13.774714 51.03074),Innerortsstraße,http://www.wikidata.org/entity/Q671486,Bastei,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67984065,Liliensteinstraße,Straße in Dresden,Point(13.775418 51.029792),Innerortsstraße,http://www.wikidata.org/entity/Q315159,Lilienstein,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67984246,Pfaffensteinstraße,Straße in Dresden,Point(13.776755 51.029456),Innerortsstraße,http://www.wikidata.org/entity/Q453233,Pfaffenstein,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q67985693,Sonnensteinweg,Straße in Dresden,Point(13.777007 51.030549),Innerortsstraße,http://www.wikidata.org/entity/Q1112797,Sonnenstein,,,,01277,,,,,,,,
