ID,Wikidata-Item,Straßenname,Koordinaten,Wikidata-Item (benannt nach),benannt nach,Beschreibung (benannt nach),Postleitzahl,lokaler Bezug,Benennungstyp,Benennungstyp II,Tätigkeitsfeld,Tätigkeitsfeld II,Verbindung,Sonstiges,Grundwort,Strassenendung
171,http://www.wikidata.org/entity/Q72662298,Elbbrückenstraße,Point(13.81294 51.05444),http://www.wikidata.org/entity/Q567518,Blaues Wunder,Loschwitzer Elbbrücke in Dresden,1326,ja,Bauwerk/Infrastruktur,,,,,,Straße,Straße
1556,http://www.wikidata.org/entity/Q68316053,Hanns-Rothbarth-Straße,Point(13.812983 51.022212),http://www.wikidata.org/entity/Q1028710,Hanns Rothbarth,deutscher Kommunist und KZ-Häftling,1237,ja,Person real,,,,,,Straße,Straße
1264,http://www.wikidata.org/entity/Q97263583,Singerstraße,Point(13.81299 51.01273),http://www.wikidata.org/entity/Q67212,Paul Singer,"deutscher Fabrikant und Politiker (SPD), SPD-Mitbegründer, Vorsitzender und MdR",1257,ja,Person real,,,,,,Straße,Straße
3028,http://www.wikidata.org/entity/Q97272050,Moränenende,Point(13.81327 51.01465),http://www.wikidata.org/entity/Q2610088,Moräne,"geomorphologischer Begriff, Geschiebe und Ablagerungen von Gletschern",1237,nein,Sonstige,,,,,,Sonstige,Sonstige
62,http://www.wikidata.org/entity/Q67466460,Ankerstraße,Point(13.813324 51.035835),,,,1279,ja,Gewerbe/Industrie,Gasthaus,,,,,Straße,Straße
1047,http://www.wikidata.org/entity/Q72662428,Franz-Mehring-Straße,Point(13.81342 51.01654),http://www.wikidata.org/entity/Q18806,Franz Mehring,"deutscher Publizist, Politiker und Historiker",1237,nein,Person real,,,,,,Straße,Straße
1531,http://www.wikidata.org/entity/Q72662482,Friedrich-Wieck-Straße,Point(13.813455 51.053483),http://www.wikidata.org/entity/Q440809,Friedrich Wieck,"deutscher Klavierlehrer, Musikkritiker und Musikpädagoge",1326,ja,Person real,,,,,,Straße,Straße
2371,http://www.wikidata.org/entity/Q97272991,Neudobritzer Weg,Point(13.81357 51.01756),http://www.wikidata.org/entity/Q819005,Dobritz (Dresden),,1237,nein,Ort,,,,,,Weg,Weg
2975,http://www.wikidata.org/entity/Q98174452,Siedlerweg,Point(13.81358 50.99617),http://www.wikidata.org/entity/Q1818899,Siedler,"Person, die in ein Gebiet migriert und dort eine Siedlung gründet",1257,ja,Sonstige,,,,,,Weg,Weg
1696,http://www.wikidata.org/entity/Q95690570,Hermann-Prell-Straße,Point(13.8136 51.06274),http://www.wikidata.org/entity/Q1612380,Hermann Prell,deutscher Bildhauer und Maler (1854–1922),"01326, 01324",ja,Person real,,,,,,Straße,Straße
1421,http://www.wikidata.org/entity/Q66212928,Spohrstraße,Point(13.813775 51.046138),http://www.wikidata.org/entity/Q57226,Louis Spohr,"deutscher Komponist, Dirigent, Geiger",1277,ja,Person real,,,,,,Straße,Straße
2404,http://www.wikidata.org/entity/Q67877919,Reichenauer Weg,Point(13.8138 51.030043),http://www.wikidata.org/entity/Q1262375,Reichenau (Hartmannsdorf-Reichenau),Ortsteil von Hartmannsdorf-Reichenau,1279,nein,Ort,,,,,,Weg,Weg
2976,http://www.wikidata.org/entity/Q98174500,Randsiedlung,Point(13.81382 50.99714),,,,1257,ja,Sonstige,,,,,,Siedlung,Sonstige
2233,http://www.wikidata.org/entity/Q98173750,Köttewitzer Straße,Point(13.81385 50.98975),http://www.wikidata.org/entity/Q1796778,Köttewitz,Ort in Deutschland,1259,nein,Ort,,,,,,Straße,Straße
937,http://www.wikidata.org/entity/Q68318599,Basedowstraße,Point(13.813881 51.022362),http://www.wikidata.org/entity/Q60247,Johann Bernhard Basedow,deutscher Pädagoge und Schriftsteller,1237,nein,Person real,,,,,,Straße,Straße
2226,http://www.wikidata.org/entity/Q97265106,Jessener Straße,Point(13.81395 51.01182),http://www.wikidata.org/entity/Q101420310,Jessen (Pirna),"Lkr. Sächsische Schweiz-Osterzgebirge, n Pirna",1257,nein,Ort,,,,,,Straße,Straße
730,http://www.wikidata.org/entity/Q72662188,Dammstraße,Point(13.81401 51.05404),,,,1326,ja,Bauwerk/Infrastruktur,,,,,,Straße,Straße
1268,http://www.wikidata.org/entity/Q97264512,Josef-Moll-Straße,Point(13.81402 51.01277),http://www.wikidata.org/entity/Q118916,Maximilien Joseph Moll,deutscher Uhrmacher und Revolutionär,1257,nein,Person real,,,,,,Straße,Straße
2627,http://www.wikidata.org/entity/Q72662217,Dobritzer Weg,Point(13.81438 51.01483),http://www.wikidata.org/entity/Q1233447,Dobritz (Dresden),Ortsteil von Dresden,1257,ja,Ort,Stadtteil,,,,,Weg,Weg
3178,http://www.wikidata.org/entity/Q72661497,Am Steingarten,Point(13.81449 51.00618),,,,1257,ja,Unbekannt,,,,,,Garten,Sonstige
2468,http://www.wikidata.org/entity/Q99396240,Kleinborthener Straße,Point(13.81452 50.99872),http://www.wikidata.org/entity/Q102242958,Kleinborthen (Borthen),"Lkr. Sächsische Schweiz-Osterzgebirge, w Dohna",1257,nein,Ort,,,,,,Straße,Straße
1062,http://www.wikidata.org/entity/Q63888228,Körnerplatz,Point(13.81457 51.05417),http://www.wikidata.org/entity/Q216013,Christian Gottfried Körner,deutscher Schriftsteller und Jurist sowie Freund Schillers,1326,ja,Person real,,,,,,Platz,Platz
2597,http://www.wikidata.org/entity/Q92084682,Helfenberger Straße,Point(13.81458 51.04501),http://www.wikidata.org/entity/Q1602090,Helfenberg (Dresden),Ortsteil von Dresden,1277,ja,Ort,Stadtteil,,,,,Straße,Straße
2576,http://www.wikidata.org/entity/Q66210827,Tolkewitzer Straße,Point(13.814826 51.044053),http://www.wikidata.org/entity/Q2439280,Tolkewitz,"Stadtteil der Landeshauptstadt Dresden, Sachsen, Deutschland","01279, 01277",ja,Ort,Stadtteil,,,,,Straße,Straße
1373,http://www.wikidata.org/entity/Q99396055,Hermann-Tögel-Weg,Point(13.81508 51.14858),,Hermann Tögel,Biologielehrer und Heimatfreund,1108,ja,Person real,,,,,,Weg,Weg
2312,http://www.wikidata.org/entity/Q67445924,Wehlener Straße,Point(13.81541 51.03607),http://www.wikidata.org/entity/Q8240,Stadt Wehlen,"Stadt im Landkreis Sächsische Schweiz-Osterzgebirge, Sachsen, Deutschland",1279,nein,Ort,,,,,,Straße,Straße
2399,http://www.wikidata.org/entity/Q67876934,Marienberger Straße,Point(13.815489 51.030138),http://www.wikidata.org/entity/Q57951,Marienberg,"Große Kreisstadt im Erzgebirgskreis, Sachsen, Deutschland",1279,nein,Ort,,,,,,Straße,Straße
1657,http://www.wikidata.org/entity/Q98168855,Leonhardistraße,Point(13.81563 51.05802),http://www.wikidata.org/entity/Q1289143,Eduard Leonhardi,deutscher Maler,1326,ja,Person real,,,,,,Straße,Straße
2234,http://www.wikidata.org/entity/Q98173840,Gommernsche Straße,Point(13.81589 50.99003),http://www.wikidata.org/entity/Q1536876,Gommern (Heidenau),Ortsteil von Heidenau (Sachsen),"01257, 01259",nein,Ort,,,,,,Straße,Straße
1610,http://www.wikidata.org/entity/Q72662387,Fidelio-F.-Finke-Straße,Point(13.81596 51.05198),http://www.wikidata.org/entity/Q318877,Fidelio F. Finke,deutscher Komponist,1326,ja,Person real,,,,,,Straße,Straße
3072,http://www.wikidata.org/entity/Q72661229,Am Feld,Point(13.81609 51.00533),,,,1257,ja,Sonstige,,,,,,Sonstige,Sonstige
2227,http://www.wikidata.org/entity/Q97265871,Niederseidewitzer Weg,Point(13.81629 51.0115),http://www.wikidata.org/entity/Q27479054,Niederseidewitz (Bahretal),Ortsteil von Bahretal,1257,nein,Ort,,,,,,Weg,Weg
1672,http://www.wikidata.org/entity/Q131584256,Friedrich-Wilhelm-Pohle-Gasse,Point(13.816299 51.052694),http://www.wikidata.org/entity/Q1463158,Friedrich Wilhelm Pohle,deutscher Chronist und Kantor,,ja,Person real,,,,,,Gasse,Gasse
247,http://www.wikidata.org/entity/Q72661890,Bergsiedlung,Point(13.816309 51.148527),,,,1108,ja,weitere Geografika,Berg,,,,,Siedlung,Sonstige
1697,http://www.wikidata.org/entity/Q95690742,Küntzelmannstraße,Point(13.81633 51.0628),http://www.wikidata.org/entity/Q1874721,Ludwig Küntzelmann,deutscher Industrieller,1324,ja,Person real,,,,,,Straße,Straße
2405,http://www.wikidata.org/entity/Q67878266,Crottendorfer Straße,Point(13.816342 51.031625),http://www.wikidata.org/entity/Q57739,Crottendorf,"Gemeinde im Erzgebirgskreis, Sachsen, Deutschland",1279,nein,Ort,,,,,,Straße,Straße
1727,http://www.wikidata.org/entity/Q100936818,Rietschelweg,Point(13.816384 51.056116),http://www.wikidata.org/entity/Q515914,Ernst Rietschel,deutscher Bildhauer des Spätklassizismus,1326,ja,Person real,,,,,,Weg,Weg
1353,http://www.wikidata.org/entity/Q68284536,Knappestraße,Point(13.816459 51.027597),,Carl Joseph Knappe,Förderer des gewerblichen Genossenschaftswesen in Sachsen,1279,ja,Person real,,,,,,Straße,Straße
570,http://www.wikidata.org/entity/Q98173602,Lockwitztalstraße,Point(13.81652 50.99366),http://www.wikidata.org/entity/Q1564654,Lockwitzbach,Nebenfluss der Elbe,1259,ja,weitere Geografika,Tal,,,,,Straße,Straße
1150,http://www.wikidata.org/entity/Q72661948,Bismarckstraße,Point(13.81665 51.00584),http://www.wikidata.org/entity/Q8442,Otto von Bismarck,deutscher Politiker und Staatsmann,1257,nein,Person real,,,,,,Straße,Straße
3219,,Ludwig-Küntzelmann-Platz,Point(13.816891 51.0630381),,Ludwig Küntzelmann,,1324,ja,Person real,,,,,,Platz,Platz
741,http://www.wikidata.org/entity/Q99397302,Brunnenstraße (LB),Point(13.81694 51.12758),,,,1465,ja,Bauwerk/Infrastruktur,,,,,,Straße,Sonstige
1144,http://www.wikidata.org/entity/Q98172155,Zeppelinstraße,Point(13.81699 51.06059),http://www.wikidata.org/entity/Q75780,Ferdinand von Zeppelin,deutscher General der Kavallerie und Luftschiffkonstrukteur,1324,nein,Person real,,,,,,Straße,Straße
588,http://www.wikidata.org/entity/Q102271189,Wasserweg,Point(13.816992 51.049931),,,,1326,ja,weitere Geografika,Gewässer,,,,,Weg,Weg
283,http://www.wikidata.org/entity/Q68002839,Wilischstraße,Point(13.817035 51.029592),http://www.wikidata.org/entity/Q1600678,Wilisch,Berg im Erzgebirge,1279,nein,weitere Geografika,Berg,,,,,Straße,Straße
1667,http://www.wikidata.org/entity/Q98172234,Oskar-Zwintscher-Straße,Point(13.81706 51.05953),http://www.wikidata.org/entity/Q253339,Oskar Zwintscher,deutscher Maler (1870–1916),1324,ja,Person real,,,,,,Straße,Straße
1839,http://www.wikidata.org/entity/Q95690566,Lehnertstraße,Point(13.81708 51.06287),http://www.wikidata.org/entity/Q104823100,Theodor Lehnert,deutscher Architekt,1324,ja,Person real,,,,,,Straße,Straße
2531,http://www.wikidata.org/entity/Q99396976,Radeberger Weg,Point(13.8171 51.1517),http://www.wikidata.org/entity/Q81729,Radeberg,"Große Kreisstadt im Landkreis Bautzen, Sachsen, Deutschland",1108,nein,Ort,,,,,,Weg,Weg
2406,http://www.wikidata.org/entity/Q67878297,Lengefelder Straße,Point(13.817195 51.032426),http://www.wikidata.org/entity/Q57916,Lengefeld (Pockau-Lengefeld),Ortsteil von Pockau-Lengefeld,1279,nein,Ort,,,,,,Straße,Straße
1612,http://www.wikidata.org/entity/Q72662430,Franz-Rädlein-Weg,Point(13.81721 51.14735),http://www.wikidata.org/entity/Q15104372,Franz Rädlein,deutscher Bildhauer,1108,ja,Person real,,,,,,Weg,Weg
2943,http://www.wikidata.org/entity/Q100936831,Sandweg,Point(13.817221 51.056896),,,,1326,nein,Sonstige,,,,,,Weg,Weg
1534,http://www.wikidata.org/entity/Q67874133,Schlömilchstraße,Point(13.817224 51.034588),http://www.wikidata.org/entity/Q65178,Oskar Schlömilch,deutscher Mathematiker,1279,ja,Person real,,,,,,Straße,Straße
18,http://www.wikidata.org/entity/Q99396984,Ratsstraße,Point(13.81723 51.05202),,,,1326,ja,Abstrakta,,,,,,Straße,Straße
370,http://www.wikidata.org/entity/Q98168859,Weinleite,Point(13.81723 51.05757),,,,1326,nein,Gewerbe/Industrie,,,,,,Sonstige,Sonstige
2909,http://www.wikidata.org/entity/Q95137709,Kleine Straße,Point(13.81729 51.00465),,,,1257,nein,Selbstreferenziell,,,,,,Straße,Straße
2072,http://www.wikidata.org/entity/Q99397416,Loschwitzer Wiesenweg,Point(13.817556 51.047454),,,,1326,ja,Natur,Pflanze,,,,,Weg,Weg
1189,http://www.wikidata.org/entity/Q95690551,Lahmannring,Point(13.81757 51.06394),http://www.wikidata.org/entity/Q85010,Heinrich Lahmann,deutscher Arzt und Naturheiler (1860–1905),1324,ja,Person real,,,,,,Ring,Ring
2204,http://www.wikidata.org/entity/Q95138648,Sosaer Straße,Point(13.81774 51.00352),http://www.wikidata.org/entity/Q58019,Sosa (Eibenstock),"Ortsteil von Eibenstock im Erzgebirgskreis, Sachsen, Deutschland",1257,nein,Ort,,,,,,Straße,Straße
2228,http://www.wikidata.org/entity/Q97266681,Neundorfer Straße,Point(13.81775 51.01284),http://www.wikidata.org/entity/Q1981000,Neundorf (Pirna),Ortsteil von Pirna,1257,nein,Ort,,,,,,Straße,Straße
267,http://www.wikidata.org/entity/Q95690583,Wolfshügelstraße,Point(13.81795 51.0619),http://www.wikidata.org/entity/Q30504272,Wolfshügel,Erhebung in der Dresdner Heide,1324,ja,weitere Geografika,Berg,,,,,Straße,Straße
19,http://www.wikidata.org/entity/Q72661589,Amtsstraße,Point(13.81806 51.0513),,,,1326,ja,Abstrakta,,,,,,Straße,Straße
789,http://www.wikidata.org/entity/Q72661880,Bergbahnstraße,Point(13.818078 51.058957),http://www.wikidata.org/entity/Q314571,Standseilbahn Dresden,schienengebundenes Fahrzeug in Dresden,1324,ja,Bauwerk/Infrastruktur,,,,,,Straße,Straße
432,http://www.wikidata.org/entity/Q95690589,Plattleite,Point(13.81809 51.06106),,,,"01326, 01324",ja,weitere Geografika,Flurname,,,,,Sonstige,Sonstige
1510,http://www.wikidata.org/entity/Q68002683,Nagelstraße,Point(13.818114 51.02896),http://www.wikidata.org/entity/Q763160,August Nagel,deutscher Geodät,1279,ja,Person real,,,,,,Straße,Straße
976,http://www.wikidata.org/entity/Q68286209,Schulze-Delitzsch-Straße,Point(13.81817 51.02951),http://www.wikidata.org/entity/Q215961,Hermann Schulze-Delitzsch,"deutscher Politiker, MdR",1279,nein,Person real,,,,,,Straße,Straße
2800,http://www.wikidata.org/entity/Q72661303,Am Heidehof,Point(13.81824 51.12868),http://www.wikidata.org/entity/Q1593953,Heidehof,Ortsteil der zu Dresden gehörigen Ortschaft Langebrück,1465,ja,Ort,Stadtteil,,,,,Hof,Sonstige
2225,http://www.wikidata.org/entity/Q97260974,Köttewitzer Weg,Point(13.81828 51.0101),http://www.wikidata.org/entity/Q1796778,Köttewitz,Ort in Deutschland,1257,nein,Ort,,,,,,Weg,Weg
1401,http://www.wikidata.org/entity/Q99397162,Schongauerstraße,Point(13.818283 50.993945),http://www.wikidata.org/entity/Q155575,Martin Schongauer,deutscher Maler und Kupferstecher (um 1450–1491),1259,nein,Person real,,,,,,Straße,Straße
1322,http://www.wikidata.org/entity/Q72662132,Collenbuschstraße,Point(13.81832 51.06277),http://www.wikidata.org/entity/Q94938228,Adolph Collenbusch,"Kommerzienrat, Kaufmann und Fabrikant",1324,ja,Person real,,,,,,Straße,Straße
2205,http://www.wikidata.org/entity/Q95139617,Saydaer Straße,Point(13.81862 51.0038),http://www.wikidata.org/entity/Q71151,Sayda,"Stadt im Landkreis Mittelsachsen, Sachsen, Deutschland",1257,nein,Ort,,,,,,Straße,Straße
1161,http://www.wikidata.org/entity/Q99397582,August-Bebel-Straße (LB),Point(13.818655 51.128101),http://www.wikidata.org/entity/Q76520,August Bebel,"deutscher sozialistischer Politiker und Mitbegründer der SPD, MdR, Führer der Sozialismus/Kommunismus",1465,ja,Person real,,,,,,Straße,Sonstige
380,http://www.wikidata.org/entity/Q99219521,Winzerstraße,Point(13.81874 51.05051),,,,1326,nein,Beruf/Funktion,,,,,,Straße,Straße
1152,http://www.wikidata.org/entity/Q72661863,Bedrich-Smetana-Straße,Point(13.818752 50.995041),http://www.wikidata.org/entity/Q48173,Bedřich Smetana,tschechischer Komponist,1259,nein,Person real,,,,,,Straße,Straße
2151,http://www.wikidata.org/entity/Q72661944,Birkwitzer Weg,Point(13.818826 51.012139),http://www.wikidata.org/entity/Q865695,Birkwitz,Ort in Deutschland,1257,nein,Ort,,,,,,Weg,Weg
43,http://www.wikidata.org/entity/Q98174073,Mühlenstraße,Point(13.81917 50.99697),,,,1259,ja,Gewerbe/Industrie,,,,,,Straße,Straße
1420,http://www.wikidata.org/entity/Q67874480,Bockemühlstraße,Point(13.819343 51.03427),http://www.wikidata.org/entity/Q2644722,Alfred Bockemühl,deutscher Ingenieur und Verkehrswissenschaftler,1279,ja,Person real,,,,,,Straße,Straße
1628,http://www.wikidata.org/entity/Q99396046,Hermann-Glöckner-Straße,Point(13.819434 51.049027),http://www.wikidata.org/entity/Q881639,Hermann Glöckner,deutscher Maler und Bildhauer (1889–1987),1326,ja,Person real,,,,,,Straße,Straße
2224,http://www.wikidata.org/entity/Q97260453,Mockethaler Straße,Point(13.81944 51.00991),http://www.wikidata.org/entity/Q1428338,Mockethal,Ort in Deutschland,1257,nein,Ort,,,,,,Straße,Straße
1271,http://www.wikidata.org/entity/Q97258882,Zamenhofstraße,Point(13.81947 51.01104),http://www.wikidata.org/entity/Q11758,Ludwik Lejzer Zamenhof,Begründer der Plansprache Esperanto,1257,nein,Person real,,,,,,Straße,Straße
751,http://www.wikidata.org/entity/Q72661043,Alte Kirschplantage,Point(13.81959 51.04991),,,,1326,ja,Gewerbe/Industrie,,,,,,Sonstige,Sonstige
3159,http://www.wikidata.org/entity/Q100936518,1.Steinweg,Point(13.819697 51.053791),,,,1326,nein,Unbekannt,,,,,,Weg,Weg
3162,http://www.wikidata.org/entity/Q100936665,Johannesweg,Point(13.819818 51.058254),,,,1324,nein,Person real,,,,,,Weg,Weg
2229,http://www.wikidata.org/entity/Q97268910,Großsedlitzer Weg,Point(13.81982 51.01161),http://www.wikidata.org/entity/Q1549570,Großsedlitz (Heidenau),Ortsteil von Heidenau (Sachsen),1257,nein,Ort,,,,,,Weg,Weg
3004,http://www.wikidata.org/entity/Q99396510,Gartenstraße (LB),Point(13.81987 51.12689),,,,1465,ja,Bauwerk/Infrastruktur,,,,,,Straße,Sonstige
1365,http://www.wikidata.org/entity/Q99395936,Hans-Schäfer-Weg,Point(13.81988 51.14716),,Hans Schäfer,Kantor in Weixdorf von 1939 bis 1979,1108,ja,Person real,,,,,,Weg,Weg
404,http://www.wikidata.org/entity/Q97252489,Straße des 17.Juni,Point(13.8199 51.00655),http://www.wikidata.org/entity/Q157682,Aufstand vom 17. Juni 1953,antistalinistischer Aufstand in der DDR,"01257, 01259",ja,Ereignis,,,,,,Straße,Sonstige
1336,http://www.wikidata.org/entity/Q95690834,Luboldtstraße,Point(13.8201 51.06172),http://www.wikidata.org/entity/Q55855321,Rudolf August Luboldt,chemisch-pharmazeutischer Industrieller,1324,ja,Person real,,,,,,Straße,Straße
1840,http://www.wikidata.org/entity/Q95690759,Stangestraße,Point(13.82011 51.06234),,Nicolaus Stange,"Russischer Staatsrat, Stifter auf dem Weißen Hirsch",1324,ja,Person real,,,,,,Straße,Straße
1498,http://www.wikidata.org/entity/Q72662480,Friedrich-Press-Straße,Point(13.82014 51.04828),http://www.wikidata.org/entity/Q1461582,Friedrich Press,"deutscher Bildhauer, Maler und Kirchenraumgestalter (1904–1990)",1326,ja,Person real,,,,,,Straße,Straße
1277,http://www.wikidata.org/entity/Q98530941,Hermann-Hesse-Straße,Point(13.82022 51.06495),http://www.wikidata.org/entity/Q25973,Hermann Hesse,deutsch-schweizerischer Schriftsteller und Literatur-Nobelpreisträger (1877-1962),1324,nein,Person real,,,,,,Straße,Straße
1913,http://www.wikidata.org/entity/Q98530505,Veilchenweg,Point(13.82029 51.05247),http://www.wikidata.org/entity/Q146095,Veilchen,Gattung der Familie Veilchengewächse (Violaceae),1326,nein,Natur,Pflanze,,,,,Weg,Weg
1508,http://www.wikidata.org/entity/Q68001103,Lewickistraße,Point(13.820299 51.029603),http://www.wikidata.org/entity/Q1819440,Leonidas Lewicki,österreichisch-deutscher Maschinenbauingenieur und Hochschullehrer,1279,ja,Person real,,,,,,Straße,Straße
1016,http://www.wikidata.org/entity/Q99396023,Heinrich-Heine-Straße (LB),Point(13.8203 51.12643),http://www.wikidata.org/entity/Q44403,Heinrich Heine,deutscher Dichter und Publizist,1465,nein,Person real,,,,,,Straße,Sonstige
2398,http://www.wikidata.org/entity/Q67875770,Kipsdorfer Weg,Point(13.82032 51.032795),http://www.wikidata.org/entity/Q1742394,Kipsdorf,Ort in Sachsen,1279,nein,Ort,,,,,,Weg,Weg
1490,http://www.wikidata.org/entity/Q67874830,Rittershausstraße,Point(13.82033 51.033406),http://www.wikidata.org/entity/Q2448408,Trajan Rittershaus,deutscher Hochschullehrer des Maschinenbaus,1279,ja,Person real,,,,,,Straße,Straße
1861,http://www.wikidata.org/entity/Q68002499,Theodorstraße,Point(13.820331 51.030551),,Theodor Zschimmer,Ziegeleibesitzer und Grundstücksbesitzer in Dresden,1279,ja,Person real,,,,,,Straße,Straße
