ID,street name,named after,gender,place of birth,place of death,citizenships,citizenships today,occupations,birth year,death year,area of action,category,category II,connection,party,miscellaneous,lat,lon
1064,Max-Sachs-Straße,Max Sachs,männlich,Breslau,KZ Sachsenburg,Deutschland,Deutschland,"Journalist, Redakteur, Politiker, Schriftsteller",1883,1935.0,lokal,politisch,Abgeordneter,"NS-Verfolgte, Sozialdemokratie",SPD,,51.1089776,17.0326689
949,Fritz-Schulze-Straße,Fritz Schulze,männlich,Leipzig,Berlin-Plötzensee,Deutsches Reich,Deutschland,Maler,1903,1942.0,lokal,kulturell,Bildender Künstler,NS-Widerstand,KPD,,51.3406321,12.3747329
1749,Eva-Schulze-Knabe-Straße,Eva Schulze-Knabe,weiblich,Pirna,Dresden,"Deutsche Demokratische Republik,Deutsches Reich",Deutschland,"Maler, Widerstandskämpfer",1907,1976.0,lokal,kulturell,Bildender Künstler,NS-Widerstand,,,50.9616923,13.9386643
1684,Rudi-Lattner-Straße,Rudi Lattner,männlich,Dresden,Jugoslawien,Deutschland,Deutschland,Militär,1904,1945.0,lokal,kulturell,Sportler,NS-Widerstand,,,51.0493286,13.7381437
995,Stauffenbergallee,Claus Schenk Graf von Stauffenberg,männlich,Jettingen-Scheppach,Bendlerblock,NS-Staat,Deutschland,"Widerstandskämpfer, Offizier",1907,1944.0,lokal,militärisch,Offizier,NS-Widerstand,,,48.3954927,10.4409763
1216,Olbrichtplatz,Friedrich Olbricht,männlich,Leisnig,Berlin,NS-Staat,Deutschland,"Widerstandskämpfer, Offizier, Militär",1888,1944.0,lokal,militärisch,General,NS-Widerstand,,,51.16005,12.9265979
1478,Hans-Oster-Straße,Hans Oster,männlich,Dresden,KZ Flossenbürg,Deutschland,Deutschland,"Widerstandskämpfer, Militär",1887,1945.0,lokal,militärisch,Offizier,NS-Widerstand,,,51.0493286,13.7381437
1870,Hermann-Michel-Straße,August Hermann Michel,männlich,,,,Deutschland,,1875,1944.0,lokal,politisch,Lokalpolitiker,NS-Widerstand,,,,
1413,Rudolf-Renner-Straße,Rudolf Renner,männlich,Beule,KZ Buchenwald,Deutsches Reich,Deutschland,Politiker,1894,1940.0,lokal,politisch,Parteifunktionär,NS-Widerstand,KPD,,47.5699567,9.9529667
1468,Alfred-Thiele-Straße,Alfred Thiele,männlich,,Dresden,Deutschland,Deutschland,Politiker,1904,1934.0,lokal,politisch,Parteifunktionär,NS-Widerstand,KPD,,,
1516,Fritz-Hoffmann-Straße,Fritz Hoffmann,männlich,Dresden,,Deutsches Reich,Deutschland,Politiker,1907,1942.0,lokal,politisch,Parteifunktionär,NS-Widerstand,KPD,,51.0493286,13.7381437
1463,Robert-Matzke-Straße,Robert Matzke,männlich,Malinnik (Cieplice Śląskie-Zdrój),Dresden,Deutsches Reich,Deutschland,Politiker,1884,1943.0,lokal,politisch,Politischer Aktivist,NS-Widerstand,KPD,,50.8656944,15.6967116
1003,Hertha-Lindner-Straße,Herta Lindner,weiblich,Bohosudov,Justizvollzugsanstalt Plötzensee,"NS-Staat,Deutsches Reich",Deutschland,,1920,1943.0,lokal,politisch,Politischer Aktivist,NS-Widerstand,,,50.6821071,13.8708967
858,Emerich-Ambros-Ufer,Emerich Ambros,männlich,Budapest,KZ Hohnstein,"Deutschland,Ungarn","Deutschland, Ungarn",Funktionär,1896,1933.0,lokal,politisch,Sonstige,NS-Widerstand,,,47.4813896,19.1460941
1381,Walter-Peters-Straße,Walter Peters,männlich,,,,Deutschland,,,1944.0,national,politisch,Sonstige,NS-Widerstand,,,,
1408,Alojs-Andricki-Straße,Alois Andritzki,männlich,Radibor,KZ Dachau,Deutsches Reich,"Deutschland, (Sorbisch)","Widerstandskämpfer, katholischer Priester",1914,1943.0,lokal,religiös,Pfarrer,NS-Widerstand,,,51.2433034,14.3981247
1065,Bonhoefferplatz,Dietrich Bonhoeffer,männlich,Breslau,KZ Flossenbürg,Deutschland,Deutschland,"Philosoph, Theologe, Pfarrer, Widerstandskämpfer, Dichter",1906,1945.0,national,religiös,Theologe,NS-Widerstand,,,51.1089776,17.0326689
1138,Sierksstraße,Hans Ludwig Sierks,männlich,Seeth,Berlin,Deutschland,Deutschland,"Widerstandskämpfer, Schriftsteller",1877,1945.0,lokal,wissenschaftlich,Ingenieur,"NS-Widerstand, Sozialdemokratie","SPD, SAP",,54.3661622,9.1662771
1615,Georg-Schumann-Straße,Georg Schumann,männlich,Reudnitz,Dresden,Deutschland,Deutschland,"Widerstandskämpfer, Politiker",1886,1945.0,lokal,politisch,Abgeordneter,"NS-Widerstand, Sozialismus/Kommunismus","KPD, SPD",,51.335919,12.3995116
1293,Arno-Lade-Straße,Arno Lade,männlich,,,,Deutschland,Grobschmied,1892,1944.0,lokal,politisch,Parteifunktionär,"NS-Widerstand, Sozialismus/Kommunismus","SPD, USPD, KPD",,,
1788,Franz-Lehmann-Straße,Franz Lehmann,männlich,Schlaitz,Dresden,Deutsch,Deutschland,Politiker,1899,1945.0,lokal,politisch,Parteifunktionär,"NS-Widerstand, Sozialismus/Kommunismus",KPD,,51.6591856,12.4210436
1604,Albert-Hensel-Straße,Albert Hensel,männlich,Dresden,Justizvollzugsanstalt Plötzensee,Deutsches Reich,Deutschland,"Widerstandskämpfer, Politiker",1895,1942.0,lokal,politisch,Politischer Aktivist,"NS-Widerstand, Sozialismus/Kommunismus",KPD,,51.0493286,13.7381437
1629,Karl-Stein-Straße,Karl Stein,männlich,Dresden,Berlin-Plötzensee,Deutsches Reich,Deutschland,Politiker,1902,1942.0,lokal,politisch,Sonstige,"NS-Widerstand, Sozialismus/Kommunismus",KPD,,51.0493286,13.7381437
1764,Heinz-Steyer-Straße,Heinz Steyer,männlich,Dresden,Amaliada,Deutschland,Deutschland,"Sportler, Widerstandskämpfer",1909,1944.0,lokal,politisch,Sonstige,"NS-Widerstand, Sozialismus/Kommunismus",KPD,,51.0493286,13.7381437
973,Spenerstraße,Philipp Jacob Spener,männlich,Ribeauvillé,Berlin,Deutschland,Deutschland,Theologe,1635,1705.0,lokal,religiös,Theologe,Pietismus,,,48.1924602,7.3248871
864,Zwinglistraße,Huldrych Zwingli,männlich,Wildhaus,Kappel am Albis,Alte Eidgenossenschaft,Schweiz,"Theologe, Prediger, Reformator, Übersetzer, Priester, Schriftsteller",1484,1531.0,international,religiös,Pfarrer,Reformation,,,47.2033184,9.3507024
1327,Sickingenstraße,Franz von Sickingen,männlich,Bad Münster,Landstuhl,,Deutschland,Ritter,1481,1523.0,national,religiös,Ritter,Reformation,,,49.8047238,7.833728
878,Melanchthonstraße,Philipp Melanchthon,männlich,Bretten,Lutherstadt Wittenberg,Deutschland,Deutschland,"Hochschullehrer, Philosoph, Theologe, Reformator, Astrologe, Astronom, Schriftsteller, Klassischer Philologe",1497,1560.0,national,religiös,Sonstige,Reformation,,,47.7013731,7.0684157
948,Calvinstraße,Johannes Calvin,männlich,Noyon,Genf,"Königreich Frankreich,Republik Genf","Frankreich, Schweiz","Theologe, Reformator, Pastor, Rechtsanwalt, Schriftsteller",1509,1564.0,international,religiös,Sonstige,Reformation,,,49.5805561,3.0000288
1387,Martin-Luther-Ring,Martin Luther,männlich,Lutherstadt Eisleben,Lutherstadt Eisleben,,Deutschland,"Bibelübersetzer, Kirchenlieddichter, Philosoph, Reformator, Theologe, Schreiber, katholischer Priester, Übersetzer, Prediger, Professor, Pastor, Komponist, Rechtsanwalt, Schriftsteller",1483,1546.0,regional,religiös,Theologe,Reformation,,,51.5283282,11.5465911
1289,Martin-Luther-Straße,Martin Luther,männlich,Lutherstadt Eisleben,Lutherstadt Eisleben,,Deutschland,"Bibelübersetzer, Kirchenlieddichter, Philosoph, Theologe, Schreiber, Reformator, Prediger, katholischer Priester, Übersetzer, Pastor, Professor, Komponist, Rechtsanwalt, Schriftsteller",1483,1546.0,regional,religiös,Theologe,"Reformation, evangelisch",,,51.5283282,11.5465911
1290,Martin-Luther-Platz,Martin Luther,männlich,Lutherstadt Eisleben,Lutherstadt Eisleben,,Deutschland,"Bibelübersetzer, Kirchenlieddichter, Philosoph, Theologe, Schreiber, Reformator, Prediger, katholischer Priester, Übersetzer, Pastor, Professor, Komponist, Rechtsanwalt, Schriftsteller",1483,1546.0,regional,religiös,Theologe,"Reformation, evangelisch",,,51.5283282,11.5465911
1388,Max-Hünig-Straße,Max Hünig,männlich,,,,Deutschland,Schriftsetzer,1851,1935.0,lokal,kulturell,Sonstige,Sozialdemokratie,,,,
1014,Julius-Vahlteich-Straße,Julius Vahlteich,männlich,Leipzig,Chicago,"Vereinigte Staaten,Deutschland","Deutschland, USA","Journalist, Kaufmann, Schuhmacher, Politiker",1839,1915.0,lokal,politisch,Abgeordneter,Sozialdemokratie,SPD,,51.3406321,12.3747329
1112,Emil-Rosenow-Straße,Emil Rosenow,männlich,Köln,Schöneberg,Deutsches Kaiserreich,Deutschland,"Journalist, Politiker, Schriftsteller",1871,1904.0,national,politisch,Abgeordneter,Sozialdemokratie,SPD,,50.938361,6.959974
1148,August-Bebel-Straße,August Bebel,männlich,Deutz,Passugg,Königreich Preußen,Deutschland,"Drechsler, Politiker, Schriftsteller",1840,1913.0,lokal,politisch,Abgeordneter,Sozialdemokratie,SPD,,50.9367586,6.9730461
1161,August-Bebel-Straße (LB),August Bebel,männlich,Deutz,Passugg,Königreich Preußen,Deutschland,"Drechsler, Politiker, Schriftsteller",1840,1913.0,lokal,politisch,Abgeordneter,Sozialdemokratie,SPD,,50.9367586,6.9730461
1192,Vollmarstraße,Georg von Vollmar,männlich,München,Urfeld,Deutschland,Deutschland,"Politiker, Schriftsteller",1850,1922.0,regional,politisch,Abgeordneter,Sozialdemokratie,SPD,,48.1371079,11.5753822
1264,Singerstraße,Paul Singer,männlich,Berlin,Berlin,Deutschland,Deutschland,"Verleger, Politiker",1844,1911.0,lokal,politisch,Abgeordneter,Sozialdemokratie,SPD,,52.510885,13.3989367
1270,Wilhelm-Liebknecht-Straße,Wilhelm Liebknecht,männlich,Gießen,Charlottenburg,"Deutsches Kaiserreich,Großherzogtum Hessen",Deutschland,"Friedensaktivist, Revolutionär, Journalist, Politiker, Schriftsteller",1826,1900.0,regional,politisch,Abgeordneter,Sozialdemokratie,SPD,,50.5808795,8.6938161
1414,Wilhelm-Buck-Straße,Wilhelm Buck,männlich,Bautzen,Radebeul,Deutschland,Deutschland,"Gewerkschafter, Politiker",1869,1945.0,lokal,politisch,Abgeordneter,Sozialdemokratie,SPD,,51.1809132,14.4276003
1758,Kadenstraße,August Kaden,männlich,Großenhain,Dresden,Königreich Sachsen,Deutschland,"Verleger, Herausgeber, Politiker",1850,1913.0,lokal,politisch,Abgeordneter,Sozialdemokratie,SPD,,51.2911845,13.5317153
1846,Försterlingstraße,Friedrich Wilhelm Emil Försterling,männlich,Dresden,Dresden,,Deutschland,"Kupferschmied, Politiker",1827,1872.0,lokal,politisch,Abgeordneter,Sozialdemokratie,LADAV,,51.0493286,13.7381437
1145,Toni-Sender-Straße,Tony Sender,weiblich,Biebrich,New York City,"Vereinigte Staaten,Deutschland,Deutsches Reich","Deutschland, USA","Journalist, Widerstandskämpfer, Autor, Politiker",1888,1964.0,lokal,politisch,Abgeordneter,Sozialdemokratie,"SPD, uSPD, ",,50.3030289,7.9544958
1224,Lassallestraße,Ferdinand Lassalle,männlich,Breslau,Carouge,Königreich Preußen,Deutschland,"Philosoph, Wirtschaftswissenschaftler, Politiker, Rechtsanwalt, Schriftsteller",1825,1864.0,regional,politisch,Parteifunktionär,Sozialdemokratie,,,51.1089776,17.0326689
1650,Berthold-Haupt-Straße,Berthold Haupt,männlich,Dresden,Dresden,Deutschland,Deutschland,Politiker,1905,1933.0,lokal,politisch,Parteifunktionär,Sozialdemokratie,SPD,,51.0493286,13.7381437
1881,Paschkystraße,August Paschky,männlich,,,,Deutschland,Kaufmann,1850,1891.0,lokal,politisch,Parteifunktionär,Sozialdemokratie,,,,
905,Friedrich-Ebert-Straße,Friedrich Ebert,männlich,Heidelberg,Berlin,"Deutschland,Großherzogtum Baden",Deutschland,Politiker,1871,1925.0,national,politisch,Präsident,Sozialdemokratie,SPD,,49.4093582,8.694724
1111,Ebertplatz,Friedrich Ebert,männlich,Heidelberg,Berlin,"Deutschland,Großherzogtum Baden",Deutschland,Politiker,1871,1925.0,national,politisch,Präsident,Sozialdemokratie,SPD,,49.4093582,8.694724
1200,Friedrich-Ebert-Straße (LB),Friedrich Ebert,männlich,Heidelberg,Berlin,"Deutschland,Großherzogtum Baden",Deutschland,Politiker,1871,1925.0,national,politisch,Präsident,Sozialdemokratie,SPD,,49.4093582,8.694724
934,Ludwig-Kugelmann-Straße,Louis Kugelmann,männlich,Lemförde,Hannover,Königreich Preußen,Deutschland,"Gynäkologe, Revolutionär, Arzt, Politiker",1828,1902.0,national,wissenschaftlich,Mediziner,Sozialdemokratie,SPD,,52.4647071,8.3738085
1563,Max-Kosler-Straße,Max Kosler,männlich,Dresden,Kraiburg am Inn,"Deutschland,NS-Staat,Deutsches Kaiserreich,Weimarer Republik",Deutschland,"Pädagoge, Lehrer, Politiker",1882,1966.0,lokal,wissenschaftlich,Pädagoge,"Sozialdemokratie, ",,,51.0493286,13.7381437
1079,Richard-Rösch-Straße,Richard Rösch,männlich,Frankenberg/Sa.,Cunewalde,Deutschland,Deutschland,Journalist,1874,1936.0,lokal,kulturell,Journalist,"Sozialdemokratie, NS-Verfolgte",SPD,,50.9110365,13.0331023
1021,Breitscheidstraße,Rudolf Breitscheid,männlich,Köln,KZ Buchenwald,Deutsches Reich,Deutschland,"Journalist, Politiker",1874,1944.0,national,politisch,Abgeordneter,"Sozialdemokratie, NS-Verfolgte","SPD, USPD, DV, Fvg",,50.938361,6.959974
1068,Breitscheidstraße (CB),Rudolf Breitscheid,männlich,Köln,KZ Buchenwald,Deutsches Reich,Deutschland,"Journalist, Politiker",1874,1944.0,national,politisch,Regierungs,"Sozialdemokratie, NS-Verfolgte","SPD, USPD, DV, Fvg",,50.938361,6.959974
1872,Alfred-Schmieder-Straße,Alfred Schmieder,männlich,Dresden,,,Deutschland,Politiker,1883,1942.0,lokal,politisch,Parteifunktionär,"Sozialdemokratie, NS-Widerstand",SPD,,51.0493286,13.7381437
1823,Wilhelm-Franke-Straße,Wilhelm Franke,männlich,Saarburg,Dresden,,Deutschland,Politiker,1891,1945.0,lokal,politisch,Lokalpolitiker,"Sozialdemokratie, NS-Widestamd",SPD,,48.734239,7.0557352
1537,Alfred-Althus-Straße,Alfred Althus,männlich,Dresden,Berlin,Deutsches Reich,Deutschland,Politiker,1888,1943.0,lokal,politisch,Sonstige,"Sozialdemokratie, NS-Widestamd",SPD,,51.0493286,13.7381437
1511,Herbert-Wehner-Platz,Herbert Wehner,männlich,Dresden,Bonn,Deutschland,Deutschland,Politiker,1906,1990.0,lokal,politisch,Regierungsmitglied,"Sozialdemokratie, Sozialismus/Kommunismus","KPD, SPD",,51.0493286,13.7381437
861,Bertolt-Brecht-Platz,Bertolt Brecht,männlich,Augsburg,Ost-Berlin,"Österreich,Deutsche Demokratische Republik,Deutsches Kaiserreich,Weimarer Republik",Deutschland,"Librettist, Bühnenregisseur, Literaturkritiker, Regisseur, Filmregisseur, Liedtexter, Dramatiker, Dichter, Schriftsteller, Drehbuchautor",1898,1956.0,national,kulturell,Schriftsteller,Sozialismus/Kommunismus,,,48.3690341,10.8979522
877,Rudolf-Leonhard-Straße,Rudolf Leonhard,männlich,Leszno,Berlin,Deutschland,Deutschland,"Essayist, Redakteur, Übersetzer, Dramatiker, Dichter, Politiker, Schriftsteller, Drehbuchautor",1889,1953.0,national,kulturell,Schriftsteller,Sozialismus/Kommunismus,"KPD, KAPD, SED",,51.8436498,16.5744141
1001,Dr.-Friedrich-Wolf-Straße,Friedrich Wolf,männlich,Neuwied,Lehnitz,"Weimarer Republik,Deutsche Demokratische Republik,Deutsches Kaiserreich,Deutschland 1945 bis 1949",Deutschland,"Widerstandskämpfer, Dichterarzt, Dramatiker, Diplomat, Politiker, Arzt, Schriftsteller, Drehbuchautor",1888,1953.0,lokal,kulturell,Schriftsteller,Sozialismus/Kommunismus,SED,,50.4302393,7.466302
954,Karl-Liebknecht-Straße,Karl Liebknecht,männlich,Leipzig,Berlin,"Deutschland,Deutsches Kaiserreich",Deutschland,"Revolutionär, Herausgeber, Politiker, Rechtsanwalt",1871,1919.0,national,politisch,Abgeordneter,Sozialismus/Kommunismus,"SPD, KPD",,51.3406321,12.3747329
958,Liebknechtstraße,Karl Liebknecht,männlich,Leipzig,Berlin,"Deutschland,Deutsches Kaiserreich",Deutschland,"Revolutionär, Herausgeber, Politiker, Rechtsanwalt",1871,1919.0,national,politisch,Abgeordneter,Sozialismus/Kommunismus,"SPD, KPD",,51.3406321,12.3747329
1242,Clara-Zetkin-Straße,Clara Zetkin,weiblich,Königshain-Wiederau,,"Deutschland,Sowjetunion,Weimarer Republik,Deutsches Kaiserreich",Deutschland,"Frauenrechtler, Friedensaktivist, Journalist, Herausgeber, Suffragette, Politiker, Lehrer, Schriftsteller",1857,1933.0,regional,politisch,Abgeordneter,Sozialismus/Kommunismus,"SPD, USPD, KPD",,50.9682506,12.885507
1837,Alfred-Schrapel-Straße,Alfred Schrapel,männlich,Dresden,Dresden,,Deutschland,Politiker,1885,1945.0,lokal,politisch,Lokalpolitiker,Sozialismus/Kommunismus,KPD,,51.0493286,13.7381437
1303,Paul-Schwarze-Straße,Paul Schwarze,männlich,Lutherstadt Wittenberg,KZ Sachsenhausen,,Deutschland,Tischler,1888,1943.0,lokal,politisch,Parteifunktionär,Sozialismus/Kommunismus,"SPD, USPD, KPD",,51.8666527,12.646761
1795,Kurt-Frölich-Straße,Kurt Frölich,männlich,Leipzig,Dresden,,Deutschland,Politiker,1893,1941.0,lokal,politisch,Parteifunktionär,Sozialismus/Kommunismus,"SPD, KPD",,51.3406321,12.3747329
860,Rosa-Luxemburg-Platz,Rosa Luxemburg,weiblich,Zamość,Berlin,"Deutschland,Russisches Kaiserreich","Deutschland, Polen","politischer Theoretiker, Publizist, Philosoph, Journalist, Revolutionär, Pflanzenjäger, Volkswirt, Herausgeber, Redakteur, Dozent, Wirtschaftswissenschaftler, Politiker",1871,1919.0,national,politisch,Parteifunktionär,Sozialismus/Kommunismus,KPD,,50.7212452,23.2595799
980,Heinrich-Bauer-Straße,Heinrich Bauer,männlich,Würzburg,,Deutschland,Deutschland,Revolutionär,1814,,national,politisch,Politischer Aktivist,Sozialismus/Kommunismus,,,49.7780356,9.9434769
1029,Friedrich-Adolph-Sorge-Straße,Friedrich Adolf Sorge,männlich,Bethau,Hoboken,"Vereinigte Staaten,Königreich Preußen","Deutschland, USA","Revolutionär, Musiklehrer, Schriftsteller",1828,1906.0,regional,politisch,Politischer Aktivist,Sozialismus/Kommunismus,,,51.6762824,12.9972775
1091,Ernst-Toller-Straße,Ernst Toller,männlich,Szamocin,New York City,NS-Staat,Deutschland,"Dichterjurist, Dramatiker, Dichter, Politiker, Schriftsteller, Drehbuchautor",1893,1939.0,national,politisch,Politischer Aktivist,Sozialismus/Kommunismus,USPD,,53.0290045,17.1217202
1203,Wilhelm-Wolf-Straße,Wilhelm Wolff,männlich,,Manchester,Königreich Preußen,Deutschland,"Revolutionär, Journalist, Schulmeister, Politiker, Schriftsteller",1809,1864.0,national,politisch,Sonstige,Sozialismus/Kommunismus,,,,
1370,Herbert-Barthel-Straße,Herbert Barthel,männlich,,,,Deutschland,,,1933.0,lokal,politisch,Sonstige,Sozialismus/Kommunismus,,Name falsch geschrieben,,
975,Wilhelm-Weitling-Straße,Wilhelm Weitling,männlich,Magdeburg,New York City,"Vereinigte Staaten,Königreich Preußen","Deutschland, USA","Publizist, Schriftsteller",1808,1871.0,national,wissenschaftlich,Geisteswissenschaftler,Sozialismus/Kommunismus,,,52.1315889,11.6399609
951,Karl-Marx-Straße,Karl Marx,männlich,Trier,London,"Vereinigtes Königreich,Königreich Preußen,staatenlos",Deutschland,"Filmautor, Fernsehautor, Sozialwissenschaftler, Philosoph, Revolutionär, Soziologe, Journalist, Wirtschaftswissenschaftler, Autor, Historiker, Politiker, Dichter, Schriftsteller",1818,1883.0,international,wissenschaftlich,Ökonom,Sozialismus/Kommunismus,,,49.7596208,6.6441878
1268,Josef-Moll-Straße,Maximilien Joseph Moll,männlich,Köln,Gaggenau,Königreich Preußen,Deutschland,"Revolutionär, Uhrmacher",1813,1849.0,national,politisch,Politischer Aktivist,"Sozialismus/Kommunismus, Märzrevolution",,,50.938361,6.959974
1538,Hans-Dankner-Straße,Hans Dankner,männlich,Dresden,KZ Auschwitz,Deutsches Reich,Deutschland,Politiker,1908,1945.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Verfolgte",,,51.0493286,13.7381437
1541,Fritz-Schreiter-Straße,Fritz Schreiter,männlich,Dresden,Dresden,Deutsches Reich,Deutschland,Politiker,1892,1944.0,lokal,politisch,Lokalpolitiker,"Sozialismus/Kommunismus, NS-Widerstand",KPD,,51.0493286,13.7381437
1139,Oskar-Mai-Straße,Oskar Mai,männlich,Annaberg,Radeberg,Deutschland,Deutschland,Parteifunktionär und Widerstandskämpfer,1892,1945.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand","SPD, USPD, KPD",,50.3478604,17.0994955
1540,Fritz-Meinhardt-Straße,Fritz Meinhardt,männlich,Schwedt/Oder,Dresden,Deutsches Reich,Deutschland,Kaufmann,1899,1943.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand",KPD,,53.0586366,14.2840858
1673,Arthur-Weineck-Straße,Arthur Weineck,männlich,Zittau,Dresden,Deutschland,Deutschland,"Arbeiterfunktionär, Wiederstandskämpfer",1900,1944.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand","SPD, KPD",,50.8960964,14.8064807
967,Lene-Glatzer-Straße,Helene Glatzer,weiblich,Berlin-Neukölln,Halle,Deutschland,Deutschland,Politiker,1902,1935.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand",KPD,,52.4811497,13.4353501
968,Rosa-Menzer-Straße,Rosa Menzer,weiblich,Plungė,Bernburg,Deutschland,Deutschland,Politiker,1886,1942.0,lokal,politisch,Parteifunktionär,"Sozialismus/Kommunismus, NS-Widerstand",KPD,,55.9139294,21.8533903
